Order ID,Created at,Lineitem quantity,Lineitem name,Lineitem sku,Customer ID
16664,11/19/2021 12:23,2,Fluke 117/323 Electricians Multimeter Combo Kit,4296041,3412494388
16663,11/19/2021 12:12,2,Fluke Networks LinkIQ™ Cable+Network Tester Advanced Kit,5226619,3410135092
16662,11/19/2021 11:50,1,Fluke AC175 Alligator Clip Set,4101772,3394340916
16661,11/19/2021 11:49,1,"Fluke T5-600 Voltage, Continuity and Current Tester - Fluke T5-600",648227,3393325108
16660,11/19/2021 11:17,1,Fluke TL80A Test Lead Set Basic Electronic,1277086,3353217076
16659,11/19/2021 10:59,1,Fluke DS703 FC Diagnostic Scope,4962665,3349121076
16658,11/19/2021 10:48,1,Fluke TLK289 - Industrial Master Test Lead Set,3045646,3330705460
16657,11/19/2021 10:47,1,Fluke 2AC Non-Contact Voltage Tester,3807928,3325462580
16657,11/19/2021 10:47,1,Fluke 87V MAX E2 Industrial Electrician Combo Kit,5160712,3325462580
16656,11/19/2021 9:51,1,62 MAX+ Handheld Infrared Laser Thermometer - 62 MAX+ Handheld Infrared Laser Thermometer,5065907,3247343668
16655,11/19/2021 8:40,1,Fluke Networks LinkIQ™ Cable+Network Tester Advanced Kit,5226619,2856781876
16654,11/19/2021 8:39,1,Fluke C33 Soft Case Vinyl Black/yellow,1664120,2859730996
16653,11/19/2021 8:16,5,Fluke TP88 Rigid Back Probe Pin Set,2149102,6603691060
16653,11/19/2021 8:16,3,Fluke TL75 Hard Point™ Test Lead Set,855705,6603691060
16653,11/19/2021 8:16,1,Fluke AC175 Alligator Clip Set,4101772,6603691060
16652,11/19/2021 7:21,2,Fluke Networks MT-8200-49A MicroMapper™ Wiremap Tester,2103088,2615183412
16651,11/19/2021 7:15,1,Fluke Networks FiberLert™ Fiber Light Detector,5317262,9568965684
16650,11/19/2021 7:14,1,Fluke TL71 Premium Test Lead Set,1274382,2937214004
16649,11/19/2021 7:10,1,Fluke 87V IMSK Industrial Multimeter Service Combo Kit,3448783,2590640180
16648,11/19/2021 6:39,2,Fluke T6-1000 Electrical Tester,4910269,2553874484
16647,11/19/2021 6:13,1,Fluke 117 Electrician's Multimeter with Non-Contact Voltage - Fluke 117,2538815,2513307700
16646,11/19/2021 5:28,1,Fluke 287 True-RMS Electronics Logging Multimeter - Fluke 287,2740201,2451408948
16645,11/19/2021 5:22,1,Fluke 117 Electrician's Multimeter with Non-Contact Voltage - Fluke 117 Electrician's Multimeter with Non-Contact Voltage (RECONDITIONED),4373474,2442594356
16644,11/19/2021 5:21,1,393 FC CAT III 1500 V True-rms Clamp Meter with iFlex,5274864,2439120948
16643,11/19/2021 3:53,1,Fluke Pack30 tool backpack + insulated hand tools starter kit,5067392,2301003828
16642,11/18/2021 19:49,1,Fluke 1AC II Non-Contact Voltage Tester,2432932,1728088116
16641,11/18/2021 19:03,1,Fluke 87V MAX E2 Industrial Electrician Combo Kit,5160712,1661732916
16640,11/18/2021 16:38,1,Fluke 117 Electrician's Multimeter with Non-Contact Voltage - Fluke 117,2538815,1437763636
16639,11/18/2021 16:16,1,Fluke i400 AC Current Clamp,2277225,1412237364
16638,11/18/2021 15:39,1,Fluke Networks FiberLert™ Fiber Light Detector,5317262,1364363316
16637,11/18/2021 15:03,1,Fluke TL910 Electronic Test Probes,1616632,1311967284
16636,11/18/2021 14:44,1,Fluke 1555 FC 10 kV Insulation Tester,4977519,2704313396
16635,11/18/2021 14:09,1,Fluke Networks FiberLert™ Fiber Light Detector,5317262,1223886900
16634,11/18/2021 13:53,1,Fluke AC285 SureGrip™ Alligator Clips,1610159,1202653236
16633,11/18/2021 13:11,1,Fluke Networks FiberLert™ Fiber Light Detector,5317262,1136494644
16632,11/18/2021 12:57,1,Fluke TiS20+ / TiS20+ MAX Thermal Imaging Camera - Fluke TiS20+ (-20 °C to 150 °C),5124518,1116211252
16631,11/18/2021 12:48,3,"Fluke 107 Palm-sized, CAT III Digital Multimeter",4367953,1097271348
16630,11/18/2021 12:18,1,Fluke 179/EDA2 Combo Kit – Includes Meter and Deluxe Accessories,2718166,1034979380
16629,11/18/2021 11:40,1,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175,3521976,991791156
16628,11/18/2021 11:35,1,Fluke Networks FiberLert™ Fiber Light Detector,5317262,983664692
16627,11/18/2021 11:27,1,Fluke Networks FiberLert™ Fiber Light Detector,5317262,969508916
16626,11/18/2021 11:16,1,Fluke Networks FiberLert™ Fiber Light Detector,5317262,953255988
16625,11/18/2021 11:10,1,Fluke Networks FiberLert™ Fiber Light Detector,5317262,8192838708
16624,11/18/2021 11:07,1,Fluke 87V MAX True-rms Digital Multimeter - Fluke 87V MAX,5140033,896895028
16623,11/18/2021 10:49,1,Fluke Networks FiberLert™ Fiber Light Detector,5317262,909379636
16622,11/18/2021 10:36,1,Fluke Networks FiberLert™ Fiber Light Detector,5317262,885917748
16621,11/18/2021 10:33,1,Fluke Networks FiberLert™ Fiber Light Detector,5317262,882673716
16620,11/18/2021 10:22,1,Fluke 289 True-RMS Data Logging Multimeter - Fluke 289,2675778,830801972
16619,11/18/2021 10:20,1,Fluke Networks FiberLert™ Fiber Light Detector,5317262,862095412
16618,11/18/2021 10:13,1,Fluke Networks FiberLert™ Fiber Light Detector,5317262,849578036
16617,11/18/2021 10:12,1,Fluke Networks FiberLert™ Fiber Light Detector,5317262,847546420
16616,11/18/2021 10:09,1,Fluke Networks FiberLert™ Fiber Light Detector,5317262,841222196
16615,11/18/2021 9:52,1,Fluke 51 II Handheld Digital Probe Thermometer - Fluke 51 II,674686,814516276
16614,11/18/2021 9:46,1,Fluke 87V/E2 Industrial Electrician Combo Kit - Fluke 87V/E2 Kit,2670150,805374004
16613,11/18/2021 9:28,1,Fluke 1630-2 FC Earth Ground Clamp,4829532,779716660
16612,11/18/2021 8:44,1,62 MAX+ Handheld Infrared Laser Thermometer - 62 MAX+ Handheld Infrared Laser Thermometer,5065907,715130932
16611,11/18/2021 8:02,1,Fluke 709 Precision mA Loop Calibrator,4234350,895928372
16610,11/18/2021 7:40,1,Fluke TLK289 - Industrial Master Test Lead Set,3045646,613287988
16609,11/18/2021 7:15,1,Fluke 424D Laser Distance Meter - Fluke 424D Laser Distance Meter,4106866,571508788
16608,11/18/2021 7:13,1,Fluke TL75 Hard Point™ Test Lead Set,855705,569837620
16607,11/18/2021 7:01,1,Fluke C150 Soft Carrying Case,4111540,541591604
16606,11/18/2021 6:52,1,Fluke 179/EDA2 Combo Kit – Includes Meter and Deluxe Accessories,2718166,1946855476
16605,11/18/2021 6:25,1,Fluke t3000 FC Wireless Temperature Module,4401563,1199579188
16604,11/18/2021 5:08,1,Fluke 381 Remote Display True RMS AC/DC Clamp Meter with iFlex® - Fluke 381,5065875,9097327668
16604,11/18/2021 5:08,5,Fluke 117 Electrician's Multimeter with Non-Contact Voltage - Fluke 117,2538815,9097327668
16604,11/18/2021 5:08,15,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,9097327668
16604,11/18/2021 5:08,1,Amprobe AT-6030 Advanced Wire Tracer Kit,4867996,9097327668
16603,11/18/2021 5:01,1,Fluke 179 True-RMS Digital Multimeter,1564549,358713396
16602,11/18/2021 3:31,1,Fluke TL220 SureGrip™ Industrial Test Lead Set,2003625,252020788
16601,11/18/2021 2:02,1,Fluke T6-1000 PRO Electrical Tester,5134747,9493670964
16600,11/17/2021 23:00,1,Fluke 117 Electrician's Multimeter with Non-Contact Voltage - Fluke 117,2538815,7195618356
16600,11/17/2021 23:00,1,Fluke 2AC Non-Contact Voltage Tester,3807928,7195618356
16599,11/17/2021 17:41,1,Fluke T+PRO Electrical Tester - Fluke T+PRO Electrical Tester,2548117,3120229428
16598,11/17/2021 14:45,1,Fluke C90 Carrying Case,466029,3440507956
16598,11/17/2021 14:45,1,Fluke slotted insulated screwdrivers - ISLS3,5067271,3440507956
16597,11/17/2021 14:43,1,Fluke 117/323 Electricians Multimeter Combo Kit,4296041,2854153268
16596,11/17/2021 14:20,1,Fluke TL75 Hard Point™ Test Lead Set,855705,2815814708
16595,11/17/2021 13:51,1,Fluke 115 True-RMS Digital Multimeter - Fluke 115,2538790,2768006196
16594,11/17/2021 13:13,1,Fluke a3000 FC Wireless AC Current Clamp Module,4401588,2712988724
16593,11/17/2021 12:51,2,Fluke 115 True-RMS Digital Multimeter - Fluke 115,2538790,2660625460
16592,11/17/2021 12:37,1,FoodPro Plus IR Thermometer,2477950,2491149364
16591,11/17/2021 10:56,1,Fluke 117/323 Electricians Multimeter Combo Kit,4296041,2488134708
16591,11/17/2021 10:56,2,Fluke 233 Remote Display Digital Multimeter,3463576,2488134708
16590,11/17/2021 10:37,1,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175,3521976,2460773428
16590,11/17/2021 10:37,1,Fluke AC175 Alligator Clip Set,4101772,2460773428
16590,11/17/2021 10:37,1,Fluke 902 FC True-RMS HVAC Clamp Meter,4695814,2460773428
16589,11/17/2021 10:17,1,Fluke 700G Pressure Gauge Calibrator - 700G01 ( -10 TO 10 IN H2O),4353523,2423483444
16588,11/17/2021 10:12,1,Fluke TL970 Hook And Pincer Test Lead Kit,1616793,2417880116
16587,11/17/2021 10:02,1,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,2247217204
16587,11/17/2021 10:02,1,Fluke C25 Large Soft Case for DMMs,681114,2247217204
16586,11/17/2021 10:00,2,Fluke 87V IMSK Industrial Multimeter Service Combo Kit,3448783,6423026740
16585,11/17/2021 9:53,1,Fluke 115 True-RMS Digital Multimeter - Fluke 115,2538790,2349820980
16584,11/17/2021 9:30,2,Fluke 179 True-RMS Digital Multimeter,1564549,2304797748
16583,11/17/2021 9:24,1,Fluke 179/EDA2 Combo Kit – Includes Meter and Deluxe Accessories,2718166,2295000116
16582,11/17/2021 9:20,1,Fluke 87V IMSK Industrial Multimeter Service Combo Kit,3448783,2288380980
16581,11/17/2021 9:20,2,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175,3521976,2260921396
16580,11/17/2021 9:10,1,"Fluke T5-1000 Voltage, Continuity and Current Tester - Fluke T5-1000",648219,2210950196
16579,11/17/2021 9:10,1,Fluke 87V IMSK Industrial Multimeter Service Combo Kit,3448783,2267704372
16578,11/17/2021 9:01,1,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175,3521976,1324575796
16578,11/17/2021 9:01,1,Fluke AC175 Alligator Clip Set,4101772,1324575796
16578,11/17/2021 9:01,1,Fluke TL221 SureGrip™ Test Lead Extension Set,2003602,1324575796
16577,11/17/2021 8:31,1,"Fluke T5-1000 Voltage, Continuity and Current Tester - Fluke T5-1000",648219,2210950196
16576,11/17/2021 8:29,1,Fluke 1587 FC Insulation Multimeter,4691215,2205674548
16575,11/17/2021 8:04,1,Fluke Networks Microscanner™ PoE Cable Verifier,5018508,9950941236
16574,11/17/2021 7:30,1,Fluke 117 Electrician's Multimeter with Non-Contact Voltage - Fluke 117,2538815,2106190900
16573,11/17/2021 7:19,2,Fluke BB120 Shielded Banana To Female BNC Adapter,646171,8097117236
16573,11/17/2021 7:19,1,Fluke PM9081 Dual Banana Plug (Male) To Female BNC Adapter,916093,8097117236
16572,11/17/2021 7:08,1,Compact Fluke PTi120 Pocket Thermal Camera - Fluke PTi120 9hz 400C,5302512,2076863540
16571,11/17/2021 6:46,1,Fluke 87V IMSK Industrial Multimeter Service Combo Kit,3448783,2043407412
16570,11/17/2021 6:41,1,Fluke 773 Milliamp Process Clamp Meter - Fluke 773,3362365,9521090612
16569,11/17/2021 6:36,1,Fluke AC285 SureGrip™ Alligator Clips,1610159,9070661684
16568,11/17/2021 6:21,1,Fluke 289 FlukeView® Forms Combo Kit,3036206,2005298228
16568,11/17/2021 6:21,1,Fluke i400 AC Current Clamp,2277225,2005298228
16568,11/17/2021 6:21,1,Fluke TP920 Test Probe Adapter Kit,1616659,2005298228
16567,11/17/2021 6:03,1,Fluke 1577 Insulation Multimeter,2157280,1977183284
16566,11/17/2021 5:54,1,62 MAX+ Handheld Infrared Laser Thermometer - 62 MAX+ Handheld Infrared Laser Thermometer,5065907,1960307764
16565,11/17/2021 5:49,1,Fluke TL71 Premium Test Lead Set,1274382,1954114612
16565,11/17/2021 5:49,1,Fluke TP920 Test Probe Adapter Kit,1616659,1954114612
16564,11/17/2021 5:43,1,Fluke 80BK-A Integrated DMM Temperature Probe,2747801,1943628852
16563,11/17/2021 5:28,1,"Fluke 107 Palm-sized, CAT III Digital Multimeter",4367953,743468084
16562,11/17/2021 5:20,1,Fluke Networks LinkIQ™ Industrial Ethernet Cable+Network Tester,5226628,960912436
16561,11/17/2021 4:19,1,Fluke 773 Milliamp Process Clamp Meter - Fluke 773,3362365,1823271988
16560,11/17/2021 4:14,6,Fluke AC285 SureGrip™ Alligator Clips,1610159,1815866420
16559,11/16/2021 21:34,1,Fluke 417D Laser Distance Meter,5099292,1172073524
16558,11/16/2021 20:07,1,Fluke 1AC II Non-Contact Voltage Tester,2432932,1015737396
16557,11/16/2021 18:58,1,Fluke 117/323 Electricians Multimeter Combo Kit,4296041,889351220
16556,11/16/2021 18:44,1,Fluke TLK287 Electronics Master Test Lead Set,3045631,827223092
16555,11/16/2021 17:43,1,Fluke TP1 Slim Reach Test Probes,650887,732851252
16555,11/16/2021 17:43,1,Fluke TP2 Test Probes Slim-Reach 2Mm Diameter,650892,732851252
16554,11/16/2021 14:10,1,Fluke H-T6 Holster for the T6 Electrical Tester,4910585,1855967284
16553,11/16/2021 13:39,1,Fluke 289 True-RMS Data Logging Multimeter - Fluke 289,2675778,9926266932
16552,11/16/2021 12:58,1,Fluke 3000 FC/1AC2 Combo Kit,4699302,57502772
16551,11/16/2021 12:41,1,Fluke 116/323 HVAC Combo Kit - Includes Multimeter and Clamp Meter,4296029,18738228
16550,11/16/2021 12:35,1,Fluke Networks MicroScanner™ 2 Industrial Ethernet Cable Verifier,5258578,12282932
16549,11/16/2021 12:08,1,Fluke 289 True-RMS Data Logging Multimeter - Fluke 289,2675778,9926266932
16548,11/16/2021 11:39,1,Fluke ii900 Sonic Industrial Imager,5075603,9329226804
16547,11/16/2021 11:22,1,Fluke Networks Microscanner™ PoE Cable Verifier,5018508,9857912884
16546,11/16/2021 11:15,1,"Fluke 107 Palm-sized, CAT III Digital Multimeter",4367953,5943676980
16545,11/16/2021 11:08,1,Fluke 9040 Phase Rotation Indicator,2435050,9827700788
16544,11/16/2021 10:52,1,Fluke 115 True-RMS Digital Multimeter - Fluke 115,2538790,9792311348
16543,11/16/2021 9:49,1,Fluke TLK282 SureGrip™ Deluxe Automotive Test Lead Kit,2150744,9664122932
16542,11/16/2021 9:39,1,Fluke 773 Milliamp Process Clamp Meter - Fluke 773,3362365,9521090612
16541,11/16/2021 9:28,2,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,9611530292
16541,11/16/2021 9:28,2,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175,3521976,9611530292
16540,11/16/2021 8:59,1,Fluke 902 FC True-RMS HVAC Clamp Meter,4695814,6493935668
16539,11/16/2021 8:06,1,Fluke 87V MAX True-rms Digital Multimeter - Fluke 87V MAX,5140033,9456701492
16538,11/16/2021 7:44,1,Fluke 116 Digital HVAC Multimeter - Fluke 116,2538803,9395949620
16537,11/16/2021 7:25,1,Fluke 378 FC Non-Contact Voltage True-rms AC/DC Clamp Meter with iFlex,5111812,9356562484
16536,11/16/2021 6:25,1,Fluke 87V Industrial Multimeter - Fluke 87V,2074974,2564401204
16535,11/16/2021 6:19,1,Fluke TiS20+ / TiS20+ MAX Thermal Imaging Camera - Fluke TiS20+ (-20 °C to 150 °C),5124518,9193443380
16534,11/16/2021 5:57,4,Fluke TL76 2 mm/4 mm Test Lead Set,2032684,2137570356
16533,11/16/2021 5:26,1,Fluke 902 FC True-RMS HVAC Clamp Meter,4695814,9115553844
16532,11/16/2021 4:04,4,Fluke 324 RMS Clamp Meter - Fluke 324 RMS Clamp Meter,5065853,1786073140
16531,11/15/2021 22:42,1,Fluke 179/EDA2 Combo Kit – Includes Meter and Deluxe Accessories,2718166,8470810676
16530,11/15/2021 19:27,1,"Fluke 107 Palm-sized, CAT III Digital Multimeter",4367953,8157745204
16529,11/15/2021 19:22,1,Fluke 87V MAX True-rms Digital Multimeter - Fluke 87V MAX,5140033,8148373556
16528,11/15/2021 16:48,1,Fluke C101 Hard Case,2437514,7873417268
16527,11/15/2021 14:54,1,Fluke T5-RLS Replacement Test Lead Set For T5-600 And T5-1000,4089137,7672254516
16526,11/15/2021 14:43,1,566 Thermal Gun Infrared & Contact Thermometer,2837799,7657476148
16525,11/15/2021 14:19,1,Fluke T6-1000 PRO Electrical Tester,5134747,7617892404
16525,11/15/2021 14:19,1,Fluke Networks MicroScanner™ Cable Verifier,2772449,7617892404
16524,11/15/2021 14:11,1,Fluke a3000 FC Wireless AC Current Clamp Kit,4465618,7603441716
16523,11/15/2021 14:08,1,Fluke 289 IMSK Industrial Multimeter Service Kit,3449156,7582928948
16523,11/15/2021 14:08,1,Fluke 1587 FC Insulation Multimeter,4691215,7582928948
16522,11/15/2021 13:45,1,Fluke 287 True-RMS Electronics Logging Multimeter - Fluke 287,2740201,7552618548
16521,11/15/2021 13:23,1,Fluke TL910 Electronic Test Probes,1616632,6478301236
16520,11/15/2021 13:02,1,Fluke 381 Remote Display True RMS AC/DC Clamp Meter with iFlex® - Fluke 381,5065875,7473188916
16519,11/15/2021 12:58,1,Fluke 64 MAX IR Thermometer,4856105,7466537012
16518,11/15/2021 12:10,1,"Fluke T5-600 Voltage, Continuity and Current Tester - Fluke T5-600",648227,134672436
16517,11/15/2021 12:05,1,Amprobe AT-6010 Advanced Wire Tracer Kit,5044625,7336677428
16516,11/15/2021 11:39,1,Fluke AC285-FTP Alligator Clips And Adaptors For FTP-1 or FTPL-1,4073928,7305121844
16516,11/15/2021 11:39,1,Fluke TL222 Suregrip Silicone Right Angle Test Lead Set,2003616,7305121844
16515,11/15/2021 11:33,1,Fluke FLK-IRR1-SOL Solar Irradiance Meter,5218288,6600314932
16514,11/15/2021 11:30,1,Fluke 325 True RMS Clamp Meter - Fluke 325,5065866,7286149172
16514,11/15/2021 11:30,1,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175E,3565554,7286149172
16513,11/15/2021 11:06,4,Fluke 376 FC True-RMS Clamp Meter,5065965,7211274292
16513,11/15/2021 11:06,6,Fluke 64 MAX IR Thermometer,4856105,7211274292
16512,11/15/2021 11:05,1,Fluke 179/EDA2 Combo Kit – Includes Meter and Deluxe Accessories,2718166,7230083124
16511,11/15/2021 10:58,2,Fluke 115 True-RMS Digital Multimeter - Fluke 115 True-RMS Digital Multimeter (RECONDITIONED),4373456,7211569204
16510,11/15/2021 10:27,1,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175,3521976,6899191860
16510,11/15/2021 10:27,1,Fluke TP88 Rigid Back Probe Pin Set,2149102,6899191860
16509,11/15/2021 10:24,1,Fluke 87V/E2 Industrial Electrician Combo Kit - Fluke 87V/E2 Kit,2670150,7139643444
16508,11/15/2021 9:56,6,Fluke 87V MAX True-rms Digital Multimeter - Fluke 87V MAX,5140033,7090622516
16508,11/15/2021 9:56,1,Fluke 80K-15 Probe Electronic AIR Cleaner,618113,7090622516
16507,11/15/2021 9:46,1,Fluke T5-RLS Replacement Test Lead Set For T5-600 And T5-1000,4089137,7073746996
16506,11/15/2021 9:09,1,Fluke 714B Thermocouple Calibrator,4387869,1468843060
16505,11/15/2021 8:49,1,Fluke 117/323 Electricians Multimeter Combo Kit,4296041,6960697396
16504,11/15/2021 8:31,1,Fluke Networks LinkIQ™ Cable+Network Tester Advanced Kit,5226619,6926225460
16503,11/15/2021 8:26,1,Fluke T+PRO Electrical Tester - Fluke T+PRO Electrical Tester,2548117,6906957876
16502,11/15/2021 8:05,1,Fluke 287 True-RMS Electronics Logging Multimeter - Fluke 287,2740201,6877958196
16501,11/15/2021 7:45,4,561 HVAC Infrared & Contact Thermometer - Fluke 561,5065882,6844141620
16500,11/15/2021 7:21,1,Fluke i1010-Kit AC/DC Current Clamp With Meter Carry Case,2096998,7048251444
16500,11/15/2021 7:21,2,Fluke TLK-225 SureGrip™ Master Accessory Set,2097031,7048251444
16500,11/15/2021 7:21,2,Fluke AC89 Insulation Piercing Clip,873448,7048251444
16499,11/15/2021 7:13,1,Fluke TL75 Hard Point™ Test Lead Set,855705,6780833844
16498,11/15/2021 7:02,1,Fluke Connect IR3000 FC Connector,4460436,6760747060
16497,11/15/2021 6:45,2,Fluke 87V MAX True-rms Digital Multimeter - Fluke 87V MAX,5140033,5883116596
16496,11/15/2021 6:34,1,Fluke 117/323 Electricians Multimeter Combo Kit,4296041,6709465140
16496,11/15/2021 6:34,1,Fluke 117 Electrician's Multimeter with Non-Contact Voltage - Fluke 117,2538815,6709465140
16495,11/15/2021 4:05,4,Fluke 324 RMS Clamp Meter - Fluke 324 RMS Clamp Meter,5065853,1786073140
16494,11/15/2021 0:07,1,Fluke 87V MAX E2 Industrial Electrician Combo Kit,5160712,6120099892
16493,11/14/2021 21:38,1,393 FC CAT III 1500 V True-rms Clamp Meter with iFlex,5274864,5989519412
16492,11/14/2021 15:54,1,Fluke 52 II Dual Probe Digital Thermometer - Fluke 52 II,674689,5597941812
16491,11/14/2021 8:12,1,Fluke 117 Electrician's Multimeter with Non-Contact Voltage - Fluke 117,2538815,5026926644
16491,11/14/2021 8:12,1,Fluke 1AC II Non-Contact Voltage Tester,2432932,5026926644
16490,11/14/2021 5:49,1,Fluke 902 FC True-RMS HVAC Clamp Meter,4695814,4862693428
16489,11/14/2021 4:39,1,Fluke T+PRO Electrical Tester - Fluke T+PRO Electrical Tester,2548117,4792045620
16488,11/13/2021 20:51,1,Fluke 87V MAX True-rms Digital Multimeter - Fluke 87V MAX,5140033,2730938420
16488,11/13/2021 20:51,1,393 FC CAT III 1500 V True-rms Clamp Meter with iFlex,5274864,2730938420
16487,11/13/2021 17:45,1,"Fluke T5-600 Voltage, Continuity and Current Tester - Fluke T5-600",648227,4192063540
16486,11/13/2021 17:19,1,Fluke TP1 Slim Reach Test Probes,650887,4167389236
16485,11/13/2021 15:42,1,Fluke 117/323 Electricians Multimeter Combo Kit,4296041,4061417524
16484,11/13/2021 14:00,1,Fluke 117 Electrician's Multimeter with Non-Contact Voltage - Fluke 117 Electrician's Multimeter with Non-Contact Voltage (RECONDITIONED),4373474,3947778100
16484,11/13/2021 14:00,1,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175E,3565554,3947778100
16483,11/13/2021 13:19,1,Fluke 87V MAX E2 Industrial Electrician Combo Kit,5160712,3889680436
16482,11/13/2021 12:17,1,Fluke C60 Soft Carrying Case,4967812,3823063092
16481,11/13/2021 10:45,1,Fluke AC175 Alligator Clip Set,4101772,3698872372
16481,11/13/2021 10:45,1,Fluke 117 Electrician's Multimeter with Non-Contact Voltage - Fluke 117,2538815,3698872372
16480,11/13/2021 10:17,1,Fluke 289 FlukeView® Forms Combo Kit,3036206,3661385780
16479,11/13/2021 5:17,1,"Fluke 107 Palm-sized, CAT III Digital Multimeter",4367953,1487458356
16478,11/13/2021 4:17,1,Fluke T6-1000 Electrical Tester,4910269,3260633140
16477,11/13/2021 2:14,1,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175,3521976,3154530356
16476,11/12/2021 19:45,1,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175,3521976,6488664116
16475,11/12/2021 19:02,1,Fluke 87V MAX E2 Industrial Electrician Combo Kit,5160712,2771308596
16474,11/12/2021 18:23,1,Fluke 365 Detachable Jaw True RMS AC/DC Clamp Meter - Fluke 365 Detachable Jaw True RMS AC/DC Clamp Meter,3620217,2730774580
16473,11/12/2021 17:43,1,Fluke 87V IMSK Industrial Multimeter Service Combo Kit,3448783,2690404404
16472,11/12/2021 15:20,1,Fluke 87V Industrial Multimeter - Fluke 87V,2074974,2537410612
16472,11/12/2021 15:20,1,Fluke C101 Hard Case,2437514,2537410612
16472,11/12/2021 15:20,1,Fluke 1AC II Non-Contact Voltage Tester,2432932,2537410612
16472,11/12/2021 15:20,1,"Fluke 107 Palm-sized, CAT III Digital Multimeter",4367953,2537410612
16471,11/12/2021 14:42,1,Fluke 117/323 Electricians Multimeter Combo Kit,4296041,2498842676
16470,11/12/2021 13:09,1,Fluke 902 FC True-RMS HVAC Clamp Meter,4695814,3024788532
16470,11/12/2021 13:09,1,Fluke 117 Electrician's Multimeter with Non-Contact Voltage - Fluke 117,2538815,3024788532
16470,11/12/2021 13:09,1,Fluke C25 Large Soft Case for DMMs,681114,3024788532
16469,11/12/2021 13:09,1,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175,3521976,2395918388
16469,11/12/2021 13:09,1,Fluke AC175 Alligator Clip Set,4101772,2395918388
16468,11/12/2021 12:49,1,Fluke TL75 Hard Point™ Test Lead Set,855705,3644832820
16467,11/12/2021 11:12,1,Fluke 179 True-RMS Digital Multimeter,1564549,2247217204
16467,11/12/2021 11:12,1,Fluke 374 FC True-RMS AC/DC Clamp Meter,5065983,2247217204
16466,11/12/2021 10:28,1,Fluke 902 FC True-RMS HVAC Clamp Meter,4695814,2204586036
16465,11/12/2021 10:17,1,Fluke Networks LinkIQ™ Cable+Network Tester Advanced Kit,5226619,2189119540
16464,11/12/2021 10:16,1,Fluke AC175 Alligator Clip Set,4101772,2187448372
16464,11/12/2021 10:16,1,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175E,3565554,2187448372
16463,11/12/2021 9:44,1,"Fluke Networks CableIQ™ Qualification Tester, CIQ-100",2097251,2143146036
16462,11/12/2021 8:42,1,Fluke 902 FC True-RMS HVAC Clamp Meter,4695814,1239666740
16462,11/12/2021 8:42,2,Fluke 1AC II Non-Contact Voltage Tester,2432932,1239666740
16461,11/12/2021 8:32,1,Fluke 378 FC Non-Contact Voltage True-rms AC/DC Clamp Meter with iFlex,5111812,3363128372
16460,11/12/2021 8:25,3,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175,3521976,2054508596
16459,11/12/2021 8:05,1,Fluke TiS20+ / TiS20+ MAX Thermal Imaging Camera - Fluke TiS20+ (-20 °C to 150 °C),5124518,2029572148
16458,11/12/2021 7:04,1,Fluke 52 II Dual Probe Digital Thermometer - Fluke 52 II,674689,1928482868
16457,11/12/2021 6:59,5,"Fluke T5-600 Voltage, Continuity and Current Tester - Fluke T5-600",648227,1920782388
16457,11/12/2021 6:59,1,"Fluke T5-1000 Voltage, Continuity and Current Tester - Fluke T5-1000",648219,1920782388
16456,11/12/2021 5:56,1,"Fluke T5-1000 Voltage, Continuity and Current Tester - Fluke T5-1000",648219,1855967284
16456,11/12/2021 5:56,1,Fluke H5 Holster Belt Accessory,649365,1855967284
16455,11/12/2021 5:50,1,Fluke Networks Pro3000™ Tone Generator and Probe Kit,2327536,1849020468
16454,11/12/2021 5:29,1,Fluke Thermocouple Plug Kit 700TC1,620119,1826050100
16453,11/12/2021 5:14,1,Fluke 117 Electrician's Multimeter with Non-Contact Voltage - Fluke 117,2538815,1812123700
16452,11/12/2021 4:49,4,Fluke 324 RMS Clamp Meter - Fluke 324 RMS Clamp Meter,5065853,1786073140
16451,11/12/2021 0:47,1,"Fluke 107 Palm-sized, CAT III Digital Multimeter",4367953,1525829684
16450,11/12/2021 0:38,1,Fluke 117 Electrician's Multimeter with Non-Contact Voltage - Fluke 117,2538815,1554010164
16449,11/11/2021 20:58,1,Fluke T6-1000 Electrical Tester,4910269,1358909492
16448,11/11/2021 20:35,1,Fluke Ergonomic Bottle Opener,5163367,1338953780
16447,11/11/2021 19:46,1,Fluke LVD1A Non-Contact Voltage Tester with LED Flashlight,4571403,1286754356
